Mix_ID,Cement,GGBS,FlyAsh,Water,Admixture,CoarseAggregate,Sand,age,Strength
1379,310.0,0.0,87.0,184.0,3.02,1127.0,772.0,28.0,45.2
1380,316.0,0.0,119.0,175.0,2.78,1123.0,777.0,28.0,49.0
1381,306.0,0.0,105.0,179.0,2.91,1114.0,764.0,28.0,47.5
1382,312.0,0.0,74.0,189.0,3.1,1129.0,786.0,28.0,44.1
1383,301.0,0.0,112.0,177.0,2.83,1118.0,773.0,28.0,48.3
1384,318.0,0.0,91.0,183.0,2.98,1129.0,780.0,28.0,45.9
1385,309.0,0.0,116.0,176.0,2.87,1118.0,767.0,28.0,48.7
1386,313.0,0.0,83.0,185.0,3.03,1124.0,785.0,28.0,44.8
1387,307.0,0.0,100.0,181.0,2.94,1114.0,778.0,28.0,47.0
1388,315.0,0.0,109.0,178.0,2.8,1132.0,771.0,28.0,48.2
1389,304.0,0.0,95.0,182.0,3.01,1118.0,782.0,28.0,46.1
1390,320.0,0.0,113.0,177.0,2.85,1120.0,774.0,28.0,48.5
1391,311.0,0.0,79.0,186.0,2.97,1127.0,763.0,28.0,44.4
1392,317.0,0.0,104.0,180.0,2.9,1124.0,788.0,28.0,47.4
1393,308.0,0.0,118.0,176.0,2.79,1123.0,776.0,28.0,48.9
1394,302.0,0.0,90.0,184.0,3.06,1114.0,770.0,28.0,45.6
1395,314.0,0.0,77.0,188.0,3.0,1129.0,784.0,28.0,44.2
1396,310.0,0.0,111.0,179.0,2.88,1122.0,765.0,28.0,47.8
1397,319.0,0.0,85.0,185.0,2.95,1121.0,779.0,28.0,45.0
1398,305.0,0.0,117.0,178.0,2.81,1126.0,772.0,28.0,48.6
1399,313.0,0.0,97.0,181.0,3.04,1124.0,783.0,28.0,46.7
1400,306.0,0.0,73.0,189.0,2.92,1115.0,768.0,28.0,44.1
1401,316.0,0.0,108.0,177.0,2.86,1127.0,775.0,28.0,48.4
1402,309.0,0.0,120.0,175.0,2.76,1114.0,786.0,28.0,49.0
1403,301.0,0.0,92.0,183.0,2.99,1122.0,774.0,28.0,45.8
1404,312.0,0.0,106.0,179.0,2.89,1120.0,767.0,28.0,47.7
1405,318.0,0.0,80.0,187.0,3.07,1132.0,781.0,28.0,44.3
1406,307.0,0.0,114.0,176.0,2.82,1118.0,778.0,28.0,48.8
1407,315.0,0.0,96.0,182.0,3.01,1118.0,770.0,28.0,46.4
1408,304.0,0.0,110.0,178.0,2.93,1120.0,785.0,28.0,48.0
1409,311.0,0.0,86.0,184.0,3.05,1120.0,766.0,28.0,45.3
1410,320.0,0.0,102.0,180.0,2.84,1128.0,773.0,28.0,47.1
1411,303.0,0.0,115.0,177.0,2.78,1123.0,787.0,28.0,48.5
1412,314.0,0.0,75.0,188.0,2.96,1121.0,779.0,28.0,44.2
1413,308.0,0.0,107.0,181.0,2.9,1120.0,764.0,28.0,46.9
1414,317.0,0.0,118.0,176.0,2.8,1120.0,782.0,28.0,48.9
1415,310.0,0.0,89.0,185.0,3.09,1125.0,776.0,28.0,44.7
1416,306.0,0.0,112.0,178.0,2.87,1117.0,769.0,28.0,48.2
1417,313.0,0.0,94.0,182.0,3.02,1130.0,784.0,28.0,46.6
1418,319.0,0.0,103.0,179.0,2.91,1129.0,772.0,28.0,47.4
1419,302.0,0.0,81.0,186.0,3.0,1112.0,780.0,28.0,44.5
1420,311.0,0.0,116.0,175.0,2.77,1125.0,765.0,28.0,49.0
1421,307.0,0.0,88.0,184.0,2.95,1119.0,778.0,28.0,45.4
1422,315.0,0.0,109.0,177.0,2.83,1117.0,785.0,28.0,48.3
1423,304.0,0.0,99.0,181.0,3.06,1124.0,771.0,28.0,46.8
1424,312.0,0.0,120.0,176.0,2.79,1123.0,777.0,28.0,48.9
1425,318.0,0.0,74.0,189.0,2.98,1123.0,768.0,28.0,44.0
1426,309.0,0.0,105.0,180.0,2.88,1124.0,783.0,28.0,47.6
1427,316.0,0.0,93.0,183.0,3.04,1120.0,774.0,28.0,46.2
1428,305.0,0.0,113.0,178.0,2.85,1119.0,766.0,28.0,48.1
1429,310.0,0.0,84.0,187.0,2.99,1127.0,788.0,28.0,44.4
1430,314.0,0.0,117.0,176.0,2.8,1122.0,781.0,28.0,48.7
